date,feature_1,feature_2,feature_3,target
2020-07-02,-0.9870817702880225,42.26560337889583,B,1
2020-07-02,1.486747135799774,99.56378335948082,B,1
2020-07-04,1.6389408273441899,1.0493641139944443,C,0
2020-07-05,2.6250863396216606,89.50652888512458,A,0
2020-07-05,0.23093344082999473,14.914082593973744,C,0
2020-07-05,0.2364246762624486,78.59252762089135,C,0
2020-07-06,0.8269943891173177,61.7931559846298,C,1
2020-07-06,0.7978026730494165,34.18472854980921,C,1
2020-07-07,1.1263668609956057,87.38749555210184,A,0
2020-07-08,0.7840331804651037,1.2907227980991975,C,0
2020-07-08,-0.10606190903803867,22.669065207492366,B,0
2020-07-08,1.221997120973502,56.689279624953606,C,1
2020-07-08,-1.0712541496927257,35.1542260049698,C,1
2020-07-08,0.005852336725376426,61.037749531832766,A,1
2020-07-09,1.5637356160497993,2.4110193408666825,A,1
2020-07-09,-1.2502464981203194,11.645893048171253,B,0
2020-07-09,-0.6774756569971631,12.709624021843924,C,1
2020-07-10,0.6717472910772914,18.928364591600943,C,1
2020-07-10,0.39391197323615235,45.93314408005428,C,1
2020-07-10,-0.8750254076562449,75.21286995435712,B,0
2020-07-10,-0.4161940027301405,90.5538837928901,A,1
2020-07-10,-1.1807820626503391,83.5372530284246,B,1
2020-07-12,0.9804849995205722,19.688787177568358,C,1
2020-07-12,-0.25588135767053166,44.11505522306324,A,1
2020-07-12,1.7921559107606324,19.9411597758535,A,0
2020-07-12,0.08110024404002149,26.44718166671908,B,1
2020-07-13,-0.2197403034028768,50.354698151188614,A,1
2020-07-13,-0.3168217612917976,6.810902472352254,A,1
2020-07-13,-0.24419983519242836,21.81743295932732,C,0
2020-07-13,0.110821095133803,93.53781613071173,C,1
2020-07-14,2.512407576578319,46.6116292658489,A,0
2020-07-14,-0.3388596700993594,44.53865259778722,A,1
2020-07-14,-0.3063534607713095,1.45671547512789,B,0
2020-07-14,0.06559384568317861,24.739974705834577,B,1
2020-07-16,1.0902745063442603,86.62924359821812,A,1
2020-07-16,-1.4209845610727792,16.462842825866876,C,1
2020-07-17,0.45509273690964525,41.51249395347211,A,1
2020-07-18,-0.817425176021162,1.4330905867001253,A,0
2020-07-19,0.553272688950949,47.83354816705558,C,1
2020-07-19,-0.49375994236045617,2.1021106726217154,C,0
2020-07-19,-2.3041023397572866,81.96095530657999,B,1
2020-07-19,0.3695776026874853,82.48537674871037,B,0
2020-07-19,0.36114477034686865,78.77421883023699,B,0
2020-07-20,-0.5790803084794298,28.33640688911182,B,1
2020-07-20,-0.6383438601430024,83.7237218221818,C,1
2020-07-21,-1.3113727250876526,54.29981326052693,A,1
2020-07-21,0.7730999415388715,37.380810886700246,B,0
2020-07-22,0.882215782466808,62.5329959704233,B,1
2020-07-23,-0.8790508851758898,1.2341046060374006,C,0
2020-07-24,-0.5399344595388508,14.296087760075215,C,1
2020-07-24,-0.06328912113896347,74.22935381702628,A,0
2020-07-25,2.2708652810355465,24.4161608716153,A,1
2020-07-25,0.5451217475889322,59.800911732874965,C,0
2020-07-26,-0.9434155150083793,38.510260282302966,B,1
2020-07-26,0.3037803094905055,85.48057787992614,B,1
2020-07-27,-1.3766915406380817,95.24153059966436,B,1
2020-07-28,0.7179903099161709,88.35647283701904,A,1
2020-07-28,1.6755473935444853,27.061999469359666,B,0
2020-07-28,1.679791685083958,19.416286904608228,B,0
2020-07-30,0.7348935034743387,47.4434893620735,C,0
2020-07-31,-0.5834123558681296,0.7334150836180275,B,1
2020-08-01,-1.3009017565141259,2.5809392863181735,C,0
2020-08-01,-1.4002050433691091,55.329063962300005,B,1
2020-08-02,-2.8062171094985433,52.0449404165286,A,1
2020-08-02,0.6938557630079215,99.458198903526,B,1
2020-08-02,-0.10283552022439946,20.184183536375812,B,1
2020-08-03,0.9092161664531274,25.810392916046844,C,1
2020-08-03,1.428031485234788,11.35406423262867,C,1
2020-08-03,0.09990554390240976,91.75430096537447,C,1
2020-08-03,0.14596160971315017,77.78112444584508,B,0
2020-08-03,-0.46432034449746645,82.23391114568474,B,1
2020-08-04,-0.34608441717240807,90.27637879645087,A,1
2020-08-04,0.7284699124729339,52.48999867258382,B,1
2020-08-04,-0.1743750303653105,45.11931914507237,A,0
2020-08-04,-0.3190076667528238,33.03914736656165,C,1
2020-08-04,-0.01831685944285117,58.92146143478555,C,1
2020-08-05,0.8863301960615896,45.42783967898225,C,1
2020-08-05,-0.6926615578301026,45.15655866055751,A,0
2020-08-05,-0.06652851755203266,93.69278637311389,B,1
2020-08-05,0.24527783777842976,98.40315142791302,C,1
2020-08-07,1.1602219035852392,79.64843893295807,B,1
2020-08-07,-0.23929677679941885,75.67580902469282,B,1
2020-08-07,-0.7178233860517221,68.05581617791015,C,1
2020-08-07,-0.4843609442723555,16.607485233351373,A,0
2020-08-09,1.0530574330153792,5.9105820875654524,B,0
2020-08-09,2.0333052986034645,69.0726315113263,C,1
2020-08-10,-1.3137578136860328,72.8786222256576,B,1
2020-08-10,-1.0953016150698571,4.697299109813979,B,0
2020-08-10,-0.16879678670214526,92.80517502288481,B,1
2020-08-10,0.11095609606804342,9.114063944467754,B,0
2020-08-10,0.7869695655549953,28.59005337712024,B,1
2020-08-11,-0.8911330086014864,67.23898127987044,A,1
2020-08-11,-1.0631090366494642,16.987259440447634,A,1
2020-08-11,0.13808715313362985,5.541588844224443,C,0
2020-08-11,-0.2584007202071684,33.11464891641498,A,1
2020-08-12,0.9267209977715248,76.59715748551791,A,1
2020-08-12,0.48735980319038374,41.367867898526036,A,1
2020-08-12,0.5553793476332188,65.29729219079393,B,0
2020-08-12,-0.10448134637686655,57.961909722813665,B,1
2020-08-12,2.3555802585682057,2.221848202558041,C,0
2020-08-12,-0.83774798159376,98.85399870457067,C,0
2020-08-13,0.610809833754775,4.142808881938775,C,0
2020-08-13,-1.2696899870731073,96.7802737648485,B,1
2020-08-13,-1.0734676777394523,54.98641783643981,A,0
2020-08-13,-0.607345598765455,96.31590270650665,A,1
2020-08-13,1.629323336618026,11.475359941383545,B,1
2020-08-14,0.2638944304540191,49.04085191855132,C,1
2020-08-14,-0.5904780685443752,16.950409186605864,C,1
2020-08-14,0.3744363259545732,5.097487702244241,C,1
2020-08-14,0.035147881424508566,61.75291150623116,B,0
2020-08-15,-0.4919733691391198,20.778342096169144,C,1
2020-08-15,-1.3966288557882276,58.76970182875459,C,1
2020-08-16,1.43854248451229,11.236448194898562,B,0
2020-08-16,0.20981812871004196,33.19864714327028,A,0
2020-08-16,2.1737383734682387,78.16325580532471,B,1
2020-08-16,0.9403216205408799,43.70515218421877,B,1
2020-08-16,0.5513197247610424,62.774541489733636,B,0
2020-08-16,-0.435204328616967,64.7457940745546,B,1
2020-08-17,-1.0953455638569167,84.37550439872936,A,0
2020-08-17,-0.21773098448844722,32.49227944066413,C,0
2020-08-18,-1.1242925942058308,68.72955625825176,B,1
2020-08-18,0.6501903807307544,96.16158070461657,A,1
2020-08-18,1.6326524976971304,73.0243334357868,C,1
2020-08-18,-0.2609122661171302,48.987047671774455,C,1
2020-08-18,0.944490972391197,63.07174444919292,C,1
2020-08-20,-0.6892290702168566,73.96828977631081,B,1
2020-08-20,-0.3024668382073511,61.227576569387246,B,1
2020-08-20,-0.814963984565443,1.6675813489839153,C,0
2020-08-20,-2.1331330350705104,19.477349768722586,C,1
2020-08-20,-0.0365333499186106,81.0468217215466,C,0
2020-08-20,0.12845173759775266,27.26506473124847,C,1
2020-08-20,1.0658609987616374,73.1562119561134,C,1
2020-08-20,0.7954382526692877,37.21202152416987,C,0
2020-08-21,0.8089528990389954,52.188432815794314,A,1
2020-08-22,-0.974036223117877,6.79732998194037,C,1
2020-08-22,0.45949730607069206,18.122556104970954,B,0
2020-08-23,1.5825939654815921,95.71969635192346,B,1
2020-08-23,0.3798678507090812,89.0138053446914,B,0
2020-08-23,1.8285936130649973,65.22751108990502,C,0
2020-08-24,2.0189661111198633,45.96445973857374,B,0
2020-08-24,-0.26846827029164544,67.57612928952238,A,1
2020-08-26,-0.6969397450805717,61.8610289093939,C,1
2020-08-26,-0.7614621654189501,56.85522556046121,B,1
2020-08-26,-1.51613582010322,5.917707186354182,A,1
2020-08-26,-0.5184028994155219,63.280261066150686,A,1
2020-08-28,1.2076654497562465,76.89200445711684,B,1
2020-08-29,-2.20403757525124,99.40816546455756,A,1
2020-08-29,-1.0374534007137464,1.1078552594309676,B,1
2020-08-29,-0.1271314416519976,73.01734533106766,A,1
2020-08-29,-0.8771852006217002,57.17893159359805,C,1
2020-08-30,-0.5272859442402204,43.40521760809567,C,0
2020-08-30,-0.5123296744223036,12.757017457137088,C,1
2020-08-30,-0.25754022006174887,40.908514863487625,C,1
2020-08-31,-0.7294546961097387,35.43771829861353,C,1
2020-08-31,-0.8112132138555481,30.28298889787422,B,1
2020-08-31,0.9343097459212313,73.08796233222077,C,0
2020-09-01,1.0496541778603452,70.07255212842638,C,0
2020-09-02,-1.3805433452474094,58.902009098091156,C,1
2020-09-03,-2.759597399272884,93.86648132933722,C,0
2020-09-03,1.063374849570931,34.985438418085444,A,0
2020-09-05,-1.2288004185521375,24.380193771017954,C,0
2020-09-05,0.21274483845973985,65.59033130983995,C,0
2020-09-06,-1.5656718730282173,19.881406093740296,B,1
2020-09-06,1.297754985259672,31.501050718342462,A,1
2020-09-07,2.5436678953015277,22.460244007488484,B,0
2020-09-07,0.18280690920533663,6.9153567718501225,C,1
2020-09-07,-0.09410264845951667,82.74987416356734,B,1
2020-09-08,-0.32213957519006386,25.454054292166116,B,0
2020-09-08,0.7817993113129117,47.30275033430207,C,1
2020-09-09,0.5676867509345856,4.331527325431194,A,1
2020-09-09,1.0034984535528646,69.93394662526431,A,1
2020-09-09,-0.6279165225980826,33.056100230629085,B,1
2020-09-09,0.34011770640464495,74.473672782921,C,1
2020-09-09,-0.5424680667061961,41.240306046786614,B,0
2020-09-09,-1.0577156480700542,19.57556064056246,B,1
2020-09-10,-0.041015421003463615,51.31750822820359,B,1
2020-09-10,-0.9225127303770821,13.050455963743978,C,1
2020-09-10,1.1737269977425884,44.053915987299476,C,1
2020-09-10,-0.861920378015823,31.730547742048653,A,1
2020-09-10,0.3635459406873598,91.19595841996332,C,1
2020-09-12,-0.6034222987597224,6.092872172071995,B,1
2020-09-12,0.2770627504375121,69.4017414105742,B,1
2020-09-12,-0.5239965734553564,18.27511659874359,A,1
2020-09-13,-1.2572112748575375,31.904507433223984,C,1
2020-09-13,0.48377274095184525,41.551406306206594,B,0
2020-09-14,-0.23541562191322188,90.80150893749742,A,1
2020-09-14,0.28598494072245934,24.257826607382516,A,1
2020-09-15,-0.4288429356304376,9.130880254467023,B,1
2020-09-15,-1.327936513768452,31.86896039905236,B,0
2020-09-15,1.0831785970562564,10.467597053553334,C,0
2020-09-15,0.7367577554410882,12.859648596055251,A,0
2020-09-17,-0.5669609755532439,57.38505979750267,B,1
2020-09-17,0.06977921349879786,6.090193309949332,A,1
2020-09-17,1.042019483162937,3.0930881393566034,C,0
2020-09-17,-0.45703833586239695,71.44141014704978,B,0
2020-09-18,-0.30188450519055177,36.16470948410445,C,1
2020-09-19,0.24363250000737366,12.537534923387328,A,0
2020-09-20,-0.459091063554586,25.361277085970823,C,1
2020-09-20,0.8570919969870224,64.2086507352399,C,1
2020-09-20,-0.1689007803074379,27.55365671408512,A,0
2020-09-21,-0.784035874993974,49.45211251204079,C,1
2020-09-22,0.6086388298739945,12.169530672667229,A,0
2020-09-23,-1.1421306494313468,58.8093637605447,B,0
2020-09-24,2.0148785611242137,31.607768384326405,A,1
2020-09-24,1.5824963635802025,62.696843452871654,A,1
2020-09-24,0.5134954769210153,80.8394882304023,B,1
2020-09-24,0.42933102181990196,61.16464193899924,A,1
2020-09-24,0.38244141781929847,29.574756259502067,B,1
2020-09-25,-0.4890947859189071,25.57437015483004,B,0
2020-09-26,0.2973096456808423,32.7420958733448,A,1
2020-09-26,-0.9231326104578483,16.462051323650485,C,0
2020-09-26,0.5038184184401812,18.117185085002006,C,1
2020-09-27,0.8678469430312954,79.06911019001679,B,1
2020-09-27,-0.3780861009833345,38.4732576507445,C,1
2020-09-27,-0.5951017941547194,43.59951805705858,C,1
2020-09-27,-1.2124770246479097,59.40494655668112,A,1
2020-09-28,1.457955233565691,58.96534951515476,B,0
2020-09-28,-0.5156640338422114,6.7376871521925725,B,0
2020-09-29,-0.19873903601662316,83.15407863376656,A,0
2020-09-29,0.3001555849957256,17.732655322393942,C,0
2020-09-29,0.2822076428899346,72.30716360496689,B,1
2020-09-29,0.7465600956810698,77.26709881281666,C,1
2020-09-30,-0.3793299198383287,71.48995340913137,B,1
2020-09-30,-1.138667938470913,57.89776465541452,B,1
2020-09-30,-1.313665308972316,1.460899710888286,B,1
2020-09-30,-0.5792552328428465,36.03754923631707,B,1
2020-10-01,-0.951850474674624,60.48394293625812,C,0
2020-10-03,-0.3036167053077582,38.74512959225387,C,1
2020-10-03,1.3075788107599826,86.34798949128131,C,1
2020-10-03,-0.37727820588368893,30.880227534961534,C,0
2020-10-03,-0.3776508613345567,29.353479245866044,A,0
2020-10-03,-0.016398776255788415,26.599769309265795,B,1
2020-10-04,-0.4056249912120662,33.27808689607955,B,1
2020-10-04,-0.067391235718194,55.74049643141872,B,0
2020-10-05,0.5408692224813465,70.70152942725908,A,1
2020-10-06,0.884751054763314,66.2567917738785,C,0
2020-10-06,1.0032131997390237,80.77178199814796,B,1
2020-10-06,2.05685222073102,88.59139954974249,C,1
2020-10-07,0.5693594461724379,81.60790423433512,C,1
2020-10-07,2.234478901349309,1.8945403374354575,A,1
2020-10-08,-0.7764818080596431,73.59179535519887,A,1
2020-10-08,2.091284902424585,20.83995736183316,C,0
2020-10-09,-0.3803760542195902,13.292804270798264,B,0
2020-10-09,-0.2820189307630354,63.84887847991355,B,0
2020-10-09,-0.11987254742287344,31.974319540769493,A,0
2020-10-10,-0.21862071115873113,5.711716337044326,A,0
2020-10-11,0.08584039672650315,13.762973439836134,A,0
2020-10-11,-0.5800280024884393,0.09294168699610639,A,0
2020-10-11,0.829962173071372,90.32236273447073,A,1
2020-10-11,-0.5528350346211797,2.461798384123859,A,1
2020-10-11,0.6556103982528916,20.945576950951107,A,0
2020-10-11,1.5277236195237645,41.62627806879073,B,1
2020-10-11,-0.3571023698077398,35.65713259508191,A,0
2020-10-12,0.7943834179791774,91.17258769127757,A,1
2020-10-13,0.5591592889031847,4.028894573454211,B,1
2020-10-14,2.25288688221975,51.221470767705156,B,0
2020-10-14,-0.50483056484495,68.0479462524374,C,1
2020-10-14,0.795071616805784,93.16979736811687,A,1
2020-10-15,-1.6260110917765531,62.0371252123721,A,1
2020-10-15,-0.49585841073681297,80.37552360117627,A,0
2020-10-15,0.353392837596908,8.37249378453484,A,0
2020-10-15,1.3931599690897811,38.59395109369274,C,1
2020-10-15,-1.2259333649842028,37.394713447906746,B,1
2020-10-15,0.7860906407411105,88.62882164557176,B,1
2020-10-15,-0.06322345648295893,15.137117126327492,A,1
2020-10-17,-1.5215276533923126,15.188617233663027,A,0
2020-10-18,0.18158684594879002,32.855814988579844,A,0
2020-10-18,1.7091612329782118,5.446604736683758,C,0
2020-10-19,-1.120422659911617,18.245804065249004,C,1
2020-10-20,-0.1099377153701835,96.52096385457352,B,0
2020-10-21,-0.9866389846395662,42.81839398671728,A,0
2020-10-21,-0.4685829319100158,63.201920842243645,A,1
2020-10-22,1.4321701435246332,72.6111259344637,A,1
2020-10-22,-0.27152447549138253,36.69614070072005,A,1
2020-10-22,1.4015657375153268,14.722707441051696,C,0
2020-10-22,1.1090540479315865,20.658101622178084,B,0
2020-10-22,-0.362737913484448,31.326647658061034,B,1
2020-10-22,-0.5025994606062325,63.60684203522256,C,1
2020-10-23,-0.895998806814502,39.82805490890544,A,1
2020-10-24,-0.9308811941934042,0.6814697900128119,B,0
2020-10-26,0.3532073945078431,52.34071850674719,B,0
2020-10-27,-0.019785315214965602,92.1513391907418,C,1
2020-10-27,-0.6236054349292066,81.2077611008679,A,1
2020-10-27,-1.5487629221232788,82.52113712596311,B,1
2020-10-28,0.1061787678222118,79.50580176061311,A,1
2020-10-28,-0.4695521790613332,32.37308256104237,B,1
2020-10-28,-0.195297695582094,76.5193833754392,C,1
2020-10-28,0.3046618286980817,14.3161357811193,A,0
2020-10-29,-2.5018028613878633,65.77161472759535,C,1
2020-10-29,-1.5332746037091247,64.15685666849944,B,0
2020-10-29,2.2964430768051884,2.556979908973467,C,0
2020-10-30,-0.5066105066996177,78.79701335909316,C,1
2020-10-31,-2.517433102397529,90.32481050951306,C,1
2020-10-31,-1.4499401795162525,26.741527847210765,B,1
2020-10-31,2.4844673686414334,81.2390724186151,A,1
2020-10-31,-0.70299746026984,8.24059718619482,C,1
2020-11-01,1.1590152448971567,59.9967858261066,A,0
2020-11-01,0.1211179983372052,48.56468653342772,B,0
2020-11-01,-0.4849670374989711,54.5923533309,A,0
2020-11-03,0.7754454707630927,92.62052018843451,C,1
2020-11-04,-2.384356675356288,87.13152472468535,C,1
2020-11-04,-1.4411326198566028,78.5083657239757,C,1
2020-11-04,-0.4923510121395608,27.3698457678371,C,0
2020-11-05,-1.3429043982696083,91.18186286860916,C,1
2020-11-05,-0.5807777885039715,9.750769246387526,C,0
2020-11-05,0.8537130456828279,85.33292165587878,B,0
2020-11-06,0.13213672133598095,32.81600723536078,B,0
2020-11-07,1.3306170355095892,5.377231166198337,B,1
2020-11-07,0.1953752843517444,66.93569842407483,A,0
2020-11-08,0.9924608314945266,23.127992831595545,A,1
2020-11-08,-0.06407030012849757,24.35711258646319,B,0
2020-11-09,-0.5902754833597827,30.60471662287715,A,1
2020-11-09,1.4805680555418883,6.368476750251673,A,0
2020-11-10,-0.7093502879360668,17.712714419825403,C,1
2020-11-11,0.34384482312429937,0.5139627585560302,C,1
2020-11-11,0.7688973632244732,44.54095211057868,A,0
2020-11-11,0.8414927044708567,8.425537741797129,A,0
2020-11-12,-1.1654426702200196,68.2652605044199,B,0
2020-11-13,1.0519504058282658,23.562285119164837,A,0
2020-11-13,-0.9789552461072701,94.35741440351771,C,1
2020-11-13,0.8107036553499937,87.12516273986526,A,1
2020-11-13,0.535173471049099,28.944089496820823,B,0
2020-11-13,0.8186306617798985,78.32154546566787,C,1
2020-11-13,-1.2050035210990275,80.32449046648063,C,1
2020-11-14,0.5879297427343916,98.65631141144104,C,1
2020-11-14,1.0855936764081717,59.783998684568495,C,1
2020-11-15,0.19339578316174064,8.19657346436622,A,1
2020-11-15,-0.8186166796045768,64.6837228926381,B,1
2020-11-15,0.9197476143279902,62.49797483760352,A,0
2020-11-15,0.11391962810076983,63.835057742043176,A,1
2020-11-16,-1.674444263827696,30.71456481042115,C,1
2020-11-16,-0.8961894623166603,85.96795850803329,B,1
2020-11-17,-0.5262945312269738,95.94721829554119,C,1
2020-11-18,1.5058182876396564,21.77125129781515,A,0
2020-11-18,1.3301830863062143,8.815215813664445,A,0
2020-11-18,1.326968531056676,19.45350331684841,C,0
2020-11-18,0.2323602776838665,82.05521392557188,A,1
2020-11-19,0.9135947917791991,67.66446348198475,A,1
2020-11-19,-1.1407794086858907,63.604734233912666,C,1
2020-11-19,0.006803098392771161,40.17931351094245,A,1
2020-11-19,0.4516327016495964,57.78279715114357,B,0
2020-11-20,-1.0748990573091202,30.787412527436743,C,1
2020-11-21,0.2099120896418698,47.720007941796126,B,0
2020-11-21,1.6866391858043444,79.30630283706559,A,1
2020-11-21,0.5587697845606268,98.12415974554621,A,1
2020-11-22,0.9175452066641205,93.24889235898019,C,1
2020-11-22,-2.4524069234322625,93.38659428462488,A,1
2020-11-23,1.5579688491529242,40.22237348471124,C,1
2020-11-23,-0.18612234775216957,46.87898805067909,C,1
2020-11-24,-0.7686863140700423,70.56353963689816,C,1
2020-11-24,-0.17463785180993016,92.21919280512843,C,1
2020-11-25,-1.4850221582808978,14.199425935208465,C,1
2020-11-25,1.0479420617521424,30.424186382719576,B,0
2020-11-25,-0.33539572277379287,13.924684459410951,C,1
2020-11-25,-0.7386308120260694,61.20085299594553,B,1
2020-11-25,-0.16805506568836506,30.630099688753752,A,1
2020-11-26,1.118015654576141,32.61078525125735,C,0
2020-11-26,0.1314584007812206,7.091595948797924,A,0
2020-11-27,-1.409693769533467,34.97960618075919,C,1
2020-11-29,0.4649808297410822,86.24965074015853,B,1
2020-11-30,-0.928979954322625,23.307281189083497,B,1
2020-11-30,-2.1561010313748166,69.51874662100657,B,1
2020-11-30,1.4960072127171782,62.96283449385926,A,1
2020-11-30,0.45722987482768895,86.34846083691153,C,1
2020-12-01,-0.07827066380341488,13.228794765103824,A,1
2020-12-01,-0.3456095146966987,97.75899603450432,B,1
2020-12-02,1.3970795007333159,58.26286460403656,A,1
2020-12-03,3.0871551501984054,99.54741523468144,B,1
2020-12-03,0.44878051856651646,91.15147258658509,B,1
2020-12-03,-1.0296346823278761,22.15172721131058,B,0
2020-12-03,-0.1544655188679761,5.61620099033131,C,0
2020-12-04,0.43057267209404915,25.563909379536152,C,1
2020-12-04,-2.3495283069918655,52.756364899941985,B,1
2020-12-05,0.3344992017781177,17.159636706519,A,1
2020-12-05,0.4364251294930788,16.74597445179885,A,0
2020-12-05,1.3263421979872203,46.25935471051531,C,1
2020-12-06,1.2221233023730538,3.3267971169358423,B,0
2020-12-07,0.1111721602895362,12.188808253227046,A,1
2020-12-07,1.5146369065803584,41.58613394079475,B,1
2020-12-07,2.035678319038756,6.312990920796646,A,0
2020-12-07,0.027951455244459925,39.67550564555293,C,0
2020-12-07,0.41818707846774894,47.40062659484451,B,1
2020-12-09,-1.7672973531105762,45.12666140731144,B,1
2020-12-09,-1.450973262441088,86.91748574030873,A,1
2020-12-09,-0.8381963140095188,53.00624550517325,A,1
2020-12-09,-0.44361830451705336,46.798046247804336,A,1
2020-12-09,-1.0961230247380684,41.07092453916662,B,1
2020-12-10,-0.03599541197724199,81.76233783044862,C,0
2020-12-11,-0.41370916767461846,89.50566039998331,C,1
2020-12-11,1.0708952313396154,85.32424691971175,A,1
2020-12-11,-0.474773645483708,67.35465781313908,C,1
2020-12-11,-2.2867179482154945,13.736174596867423,A,1
2020-12-11,0.12575117253542017,27.686996949201227,C,1
2020-12-11,-0.01419802441133914,4.606306368197743,B,1
2020-12-11,-0.8620498814044937,93.08240749901141,A,1
2020-12-12,0.09499988349703703,66.07985296909104,C,1
2020-12-13,-1.075264588226335,74.63628843132415,B,1
2020-12-13,0.3298399536233427,31.157173958222895,C,0
2020-12-13,2.6329244369298515,84.56535222773424,B,1
2020-12-13,-1.8056054729067663,25.96032837084785,B,0
2020-12-14,-0.5162420870091603,0.16437571124496841,C,0
2020-12-14,-0.6765051214491359,37.641496252069395,C,0
2020-12-14,-0.43325988348754363,57.07614809590734,B,0
2020-12-14,1.0199245795969742,47.87048579655225,B,1
2020-12-14,0.5428265593190245,86.2076142576597,B,1
2020-12-14,0.8487665026064236,10.540528595616694,A,0
2020-12-14,0.03049550475359814,55.38234406337256,B,1
2020-12-15,-1.3220993199448576,51.297934982090744,A,1
2020-12-15,-1.1146853612599796,28.1392982172163,B,1
2020-12-15,0.7462597074665923,82.22281125770105,A,1
2020-12-15,0.1708318984132972,75.28486558822063,B,1
2020-12-18,1.2602074060788384,73.2859187331831,B,1
2020-12-19,0.2932621032467971,87.6192478269556,B,0
2020-12-21,-1.183014993332125,72.27846006215212,C,1
2020-12-21,-0.521901814183155,23.184129171472645,C,0
2020-12-21,0.5648141496829298,70.5562711649691,B,1
2020-12-21,0.7103324962386257,30.770281338984383,A,0
2020-12-22,0.855108632154688,24.217465034747054,A,0
2020-12-22,-1.048524113205193,7.300359289962732,B,1
2020-12-23,-1.201030166076925,74.40285803476768,C,1
2020-12-24,-0.1898025197474207,71.10009619498112,A,1
2020-12-24,1.4400735165334546,23.449947767409373,C,1
2020-12-24,-0.6938683208080181,74.93790167241559,A,1
2020-12-25,0.45497189060097304,91.78408830935531,B,0
2020-12-25,0.455061138938965,10.802895749157926,C,0
2020-12-25,0.7607727496706133,23.263663838677495,A,1
2020-12-26,1.6644402539482102,75.02607940873155,B,0
2020-12-26,1.561906424766106,27.450667350707825,B,1
2020-12-28,-0.5946058338395052,62.46639742837168,B,1
2020-12-28,-2.097895441308674,8.116422446371452,C,0
2020-12-28,-0.6785293353647427,45.22024791035387,C,0
2020-12-28,0.07567229404723533,73.9091421992953,B,0
2020-12-28,-0.36164527768565713,68.65139430432525,C,0
2020-12-29,1.967898942928135,81.50721006758069,A,1
2020-12-29,0.018780304316449253,87.74521266031688,B,1
2020-12-30,0.6537118802561939,77.31835012587582,B,1
2020-12-30,0.2172143096473435,67.15877429389259,C,0
2020-12-30,-0.3466331834908221,3.172249181603115,B,1
2020-12-30,-1.9248116779626665,53.496667340944406,A,1
2020-12-30,-0.07861763854148529,3.7697724914852793,C,1
2020-12-31,3.2546472931541266,80.80678171160226,C,0
2020-12-31,-1.2444583998378338,32.07245244599576,B,1
2021-01-01,-1.8148730443742245,56.24293741179209,B,0
2021-01-01,1.93638930256891,27.94453073189026,B,1
2021-01-03,0.742082969869335,78.25001443802935,C,1
2021-01-03,0.18741988052343647,88.65025266419025,B,1
2021-01-03,1.3626738623670578,39.8642494213064,A,1
2021-01-04,-0.8315019429560967,86.2922393510989,B,1
2021-01-05,-0.10659476091465178,26.70750074563324,B,1
2021-01-05,0.9551541169008232,53.46609230755238,C,1
2021-01-05,2.1103543678203955,85.8761429838704,B,0
2021-01-06,-1.1685443146566084,32.588134261579036,C,1
2021-01-07,1.2807344585603946,95.40422650780857,B,1
2021-01-07,0.38183906084098396,12.187950178138362,A,1
2021-01-07,0.16306106742941606,1.8275069723506232,A,0
2021-01-07,-0.007729222254738175,90.41353525781906,C,1
2021-01-08,-1.3846466206946033,6.864866614787224,C,1
2021-01-08,0.9630889982130323,99.18891959474917,B,1
2021-01-08,-0.782269020326328,95.1396861979106,B,0
2021-01-08,-1.079690702502347,13.702091003632066,A,1
2021-01-09,0.885458958900338,53.75846256925658,B,1
2021-01-10,0.7891340251466785,18.492029746714433,A,0
2021-01-10,0.07900008361106242,42.81551730301199,C,0
2021-01-10,1.0795436208116411,6.142512925983268,B,0
2021-01-11,1.4259365814791152,22.392458779658952,C,1
2021-01-11,1.3082240778255405,36.32727963988995,B,0
2021-01-11,-0.5282789734019799,43.864750024605485,A,0
2021-01-12,1.0141049312797121,97.74962582088932,C,1
2021-01-12,0.21164097750864883,80.78656456839812,C,1
2021-01-12,1.7259077703523744,73.74099443119462,B,1
2021-01-13,-0.12372833626717304,53.704131474197425,C,1
2021-01-13,-0.35647163736833054,83.99977606043434,A,0
2021-01-14,-0.6137968768428766,33.93228356557111,C,0
2021-01-14,0.18928789423555545,70.8899112773316,C,1
2021-01-14,0.4667254675921039,99.37839753781721,B,1
2021-01-14,0.48596228292727106,31.46289089351988,C,1
2021-01-15,0.34917254031185674,67.40175348839674,B,1
2021-01-15,0.6710370126798062,84.43148641523824,B,1
2021-01-16,-0.22254183591439816,91.58075833506723,C,1
2021-01-18,-0.8725153155918715,71.79326909401018,A,0
2021-01-19,-0.9598279969136478,28.360792341713626,B,1
2021-01-19,0.9750510953034685,32.62821515689465,C,0
2021-01-19,0.4703223105282899,2.075803212396421,B,0
2021-01-20,-1.855837770950324,76.08859776715097,A,1
2021-01-20,1.0967534267999406,4.273960606195137,A,0
2021-01-20,1.880435146402655,86.46523546027457,B,1
2021-01-20,-0.7159168507585327,11.86606144745388,A,0
2021-01-20,0.33616004627604107,17.187651213592424,C,0
2021-01-20,-0.4734580936323596,47.652647083223734,C,1
2021-01-20,0.6283069254711667,73.78804151687423,B,1
2021-01-21,-1.1660088890752252,13.90022051990777,A,0
2021-01-21,-0.07144565709878072,44.007107506649845,C,1
